policy,approach_distance_m,distance_m,trial,segment,recovery_reset,keyframe,phase_success,duration_s,root_position_m,root_xy_m,root_orientation_rad,joint_mae_rad,joint_rmse_rad,joint_max_rad,object_position_m,object_orientation_rad,mean_body_position_m
model_101000.onnx,2.0999999999999996,1.8,9,approach,False,approach_box,True,4.734280000000339,0.15892572700977325,0.15830814838409424,0.06630984509518482,0.05893627554178238,0.07525663077831268,0.22970454394817352,,,0.16782942414283752
model_101000.onnx,2.0999999999999996,1.8,9,manipulation,False,stand_before_pick_box,True,1.0002000000001843,0.0757630243897438,0.0749291256070137,0.0743053987708178,0.06597594171762466,0.08569275587797165,0.2517614960670471,0.038673803210258484,0.0,0.07045306265354156
model_101000.onnx,2.0999999999999996,1.8,9,manipulation,False,crouch_to_pick_box,True,1.7836899999995204,0.14652399718761444,0.14648860692977905,0.039884260499775094,0.08759763836860657,0.11700797826051712,0.33840659260749817,0.04074546238161962,3.371750515088455e-05,0.14594504237174988
model_101000.onnx,2.0999999999999996,1.8,9,manipulation,False,stand_after_pick_box,True,2.3337999999991865,0.13122783601284027,0.13015033304691315,0.04684011060187166,0.09407944232225418,0.11604829132556915,0.31941232085227966,0.012146052039803245,0.6997811011594433,0.14568929374217987
model_101000.onnx,2.0999999999999996,1.8,9,manipulation,False,stand_before_place_box,True,5.467759999999499,0.03251203894615173,0.030904216691851616,0.031775231058665754,0.0785064622759819,0.09763654321432114,0.2763400673866272,0.12278012637787794,0.5701948796802973,0.04913780838251114
model_101000.onnx,2.0999999999999996,1.8,9,manipulation,False,crouch_to_place_box,True,1.7336800000012431,0.06539124995470047,0.06465321779251099,0.054975943778269164,0.08935032039880753,0.11960095167160034,0.3406433165073395,0.20763330522713974,0.16294759820209082,0.06269858032464981
model_101000.onnx,2.0999999999999996,1.8,9,manipulation,False,stand_after_place_box,True,1.6003200000011475,0.02790030837059021,0.023159505799412727,0.054081629615279396,0.056568000465631485,0.07708603888750076,0.2348446398973465,0.207236931149774,0.16294759820209082,0.03918606415390968
model_101000.onnx,2.3,2.0,10,approach,False,approach_box,True,4.334200000000266,0.13344013690948486,0.13298745453357697,0.06819591996901132,0.06023133918642998,0.07899188250303268,0.24322740733623505,,,0.1430778205394745
model_101000.onnx,2.3,2.0,10,manipulation,False,stand_before_pick_box,True,1.0002000000001843,0.03042607009410858,0.027887873351573944,0.05107619133147133,0.06542368233203888,0.08510032296180725,0.2446564882993698,0.038673803210258484,0.0,0.04279539734125137
model_101000.onnx,2.3,2.0,10,manipulation,False,crouch_to_pick_box,True,1.7503499999997452,0.10272088646888733,0.10271996259689331,0.04879370980573928,0.08526311814785004,0.11593311280012131,0.34658554196357727,0.04074593812884218,5.312323110295009e-05,0.09884820133447647
model_101000.onnx,2.3,2.0,10,manipulation,False,stand_after_pick_box,True,2.2504499999992156,0.10025263577699661,0.09876123815774918,0.05747152773620585,0.09428215026855469,0.11496292054653168,0.31271418929100037,0.047781988444600784,0.7101565289446106,0.11120996624231339
model_101000.onnx,2.3,2.0,10,manipulation,False,stand_before_place_box,True,5.601119999999044,0.049830976873636246,0.047467928379774094,0.03979882702114123,0.08420713990926743,0.10559163987636566,0.3066779375076294,0.09967770527124775,0.63951599498593,0.0609164722263813
model_101000.onnx,2.3,2.0,10,manipulation,False,crouch_to_place_box,True,1.750350000001255,0.07415436208248138,0.0737585797905922,0.05021669788881058,0.08639062196016312,0.12027386575937271,0.3712335228919983,0.1950373482220334,0.07940422502838697,0.0714346244931221
model_101000.onnx,2.3,2.0,10,manipulation,False,stand_after_place_box,True,1.7003400000012192,0.026120835915207863,0.021212263032794,0.04700430703014944,0.05751386657357216,0.07827161252498627,0.2461242526769638,0.19461532158160702,0.07940422502838697,0.03925410658121109
model_29000_uniform.onnx,0.5,0.2,1,approach,False,approach_box,True,1.5669799999998713,0.15148548781871796,0.15076379477977753,0.026768476651101655,0.07343044131994247,0.08732789009809494,0.1636412888765335,,,0.16251777112483978
model_29000_uniform.onnx,0.5,0.2,1,manipulation,False,stand_before_pick_box,True,1.0335400000000754,0.11028679460287094,0.10883890837430954,0.07886902664479847,0.06522363424301147,0.09397062659263611,0.25557881593704224,0.038673803210258484,0.0,0.10294683277606964
model_29000_uniform.onnx,0.5,0.2,1,manipulation,False,crouch_to_pick_box,True,2.0504100000003778,0.16356626152992249,0.16350507736206055,0.09697402131944469,0.10035018622875214,0.13237686455249786,0.3136556148529053,0.21095682583957137,1.580237540193639,0.17245355248451233
model_29000_uniform.onnx,0.5,0.2,1,manipulation,False,stand_after_pick_box,False,30.006000000002345,0.17509159445762634,0.17434026300907135,0.1780246302737041,0.15958727896213531,0.20149275660514832,0.5028205513954163,0.964767811746166,1.6558670808913412,0.21827368438243866
model_29000_uniform.onnx,0.7,0.4,2,approach,False,approach_box,True,5.11769000000041,0.20588341355323792,0.205128476023674,0.042496015358891,0.0824485570192337,0.09990840405225754,0.22893553972244263,,,0.21316058933734894
model_29000_uniform.onnx,0.7,0.4,2,manipulation,False,stand_before_pick_box,True,1.000200000000122,0.16283254325389862,0.1620040386915207,0.0857472076908455,0.0704510435461998,0.09795460104942322,0.26585137844085693,0.038673803210258484,0.0,0.15647558867931366
model_29000_uniform.onnx,0.7,0.4,2,manipulation,False,crouch_to_pick_box,True,2.2671199999992098,0.22455407679080963,0.2243645042181015,0.031042313790575433,0.1063452735543251,0.13798964023590088,0.29304444789886475,0.24897136746460266,1.574148630812304,0.22557835280895233
model_29000_uniform.onnx,0.7,0.4,2,manipulation,False,stand_after_pick_box,False,5.317729999998146,1.3223273754119873,1.2150260210037231,0.6326404858652217,0.305706650018692,0.36491063237190247,0.6539738178253174,0.840867085486025,1.5752154447909203,1.1952840089797974
model_29000_uniform.onnx,0.8999999999999999,0.6,3,approach,False,approach_box,True,6.034540000000561,0.1715240627527237,0.1701294630765915,0.036451263236375375,0.07950843870639801,0.09618156403303146,0.23224884271621704,,,0.18685497343540192
model_29000_uniform.onnx,0.8999999999999999,0.6,3,manipulation,False,stand_before_pick_box,True,1.1335599999996049,0.14119631052017212,0.14041957259178162,0.08134006853102567,0.0737609788775444,0.10065920650959015,0.2678004801273346,0.038673803210258484,0.0,0.13471095263957977
model_29000_uniform.onnx,0.8999999999999999,0.6,3,manipulation,False,crouch_to_pick_box,True,1.7336799999993957,0.21187981963157654,0.21183143556118011,0.021338545563589367,0.1048276275396347,0.13892000913619995,0.30886542797088623,0.21377255232703898,1.5815192082712723,0.2148374319076538
model_29000_uniform.onnx,0.8999999999999999,0.6,3,manipulation,False,stand_after_pick_box,False,5.434419999998463,1.0701096057891846,0.9397352933883667,0.8870147913843079,0.23000389337539673,0.2874940037727356,0.6354968547821045,0.8221375395792202,1.6015981121930432,0.9478663206100464
model_29000_uniform.onnx,1.1,0.8,4,approach,True,approach_box,False,30.006000000009248,0.11046822369098663,0.1087513193488121,0.05940368998434154,0.09306318312883377,0.10960856080055237,0.2699013352394104,,,0.12249299138784409
model_29000_uniform.onnx,1.1,0.8,4,manipulation,True,stand_before_pick_box,True,1.0001999999999178,0.03469347953796387,0.029801929369568825,0.10568613476750928,0.06610601395368576,0.08921866863965988,0.2138301581144333,0.038673803210258484,0.0,0.03269829601049423
model_29000_uniform.onnx,1.1,0.8,4,manipulation,True,crouch_to_pick_box,True,1.9503900000000933,0.1362941861152649,0.1353101134300232,0.060003586722353626,0.12342888861894608,0.15215152502059937,0.3952571153640747,0.20514058644246883,1.1925957055920933,0.14163604378700256
model_29000_uniform.onnx,1.1,0.8,4,manipulation,True,stand_after_pick_box,True,2.067080000000381,0.1034751608967781,0.10240904241800308,0.0848379871189102,0.07287652045488358,0.09841147065162659,0.31828638911247253,0.07741358625187071,1.4936670109477888,0.119382843375206
model_29000_uniform.onnx,1.1,0.8,4,manipulation,True,stand_before_place_box,True,2.7005399999995827,0.24200007319450378,0.24173603951931,0.11413121085354166,0.07252513617277145,0.09268485009670258,0.2428227663040161,0.1542046705517079,1.6072992998666442,0.2634349763393402
model_29000_uniform.onnx,1.1,0.8,4,manipulation,True,crouch_to_place_box,True,6.067879999997885,0.22104883193969727,0.22085876762866974,0.04033416191335456,0.1106305867433548,0.14414681494235992,0.3542878329753876,0.10404098915759229,1.57169061292432,0.2116338461637497
model_29000_uniform.onnx,1.1,0.8,4,manipulation,True,stand_after_place_box,True,1.750350000001026,0.0860937312245369,0.08454473316669464,0.0974538342309275,0.07694545388221741,0.10012084245681763,0.24934005737304688,0.10267918942278988,1.5716310112068121,0.10241364687681198
model_29000_uniform.onnx,1.2999999999999998,1.0,5,approach,False,approach_box,True,3.9507900000001954,0.10002421587705612,0.09702528268098831,0.03814098293506731,0.08487099409103394,0.10523668676614761,0.2779650390148163,,,0.11871328204870224
model_29000_uniform.onnx,1.2999999999999998,1.0,5,manipulation,False,stand_before_pick_box,False,14.036140000000447,2.1298980712890625,2.125248670578003,1.9379557654016895,0.3593220114707947,0.45018088817596436,0.9971190094947815,1.4132277902972332,2.9828748809762593,2.1171460151672363
model_29000_uniform.onnx,1.5,1.2,6,approach,False,approach_box,True,3.183970000000054,0.09251417964696884,0.09103862941265106,0.049290640929923704,0.08137162029743195,0.10288810729980469,0.2150748372077942,,,0.09073684364557266
model_29000_uniform.onnx,1.5,1.2,6,manipulation,False,stand_before_pick_box,True,1.0002000000001843,0.052811041474342346,0.049826767295598984,0.10090465626208017,0.06511011719703674,0.09392616152763367,0.2626080811023712,0.038673803210258484,0.0,0.04392192140221596
model_29000_uniform.onnx,1.5,1.2,6,manipulation,False,crouch_to_pick_box,True,1.9503900000002883,0.11498227715492249,0.11390052735805511,0.0837170189876489,0.1121579110622406,0.1419946849346161,0.3906751871109009,0.22635279316690268,1.3017903209059396,0.13450445234775543
model_29000_uniform.onnx,1.5,1.2,6,manipulation,False,stand_after_pick_box,True,2.200439999999233,0.07315412908792496,0.07207663357257843,0.09752469912053932,0.07567399740219116,0.09701211750507355,0.23970730602741241,0.0641856019285117,1.508150211337731,0.09361301362514496
model_29000_uniform.onnx,1.5,1.2,6,manipulation,False,stand_before_place_box,True,3.417349999998809,0.2284013032913208,0.22806480526924133,0.09691360554339112,0.073939248919487,0.09161121398210526,0.23678770661354065,0.15708159525276055,1.6915219085147988,0.24965980648994446
model_29000_uniform.onnx,1.5,1.2,6,manipulation,False,crouch_to_place_box,True,5.284390000001393,0.2091660499572754,0.20901095867156982,0.04014621955323638,0.1077968180179596,0.14210660755634308,0.3498850464820862,0.09613558343448683,1.570861002195869,0.19998036324977875
model_29000_uniform.onnx,1.5,1.2,6,manipulation,False,stand_after_place_box,True,1.6169900000011594,0.08660127222537994,0.085057333111763,0.08420321190179571,0.07680386304855347,0.09841455519199371,0.2308519035577774,0.09489539188550734,1.570861002195869,0.10225202888250351
model_29000_uniform.onnx,1.7000000000000002,1.4,7,approach,False,approach_box,True,3.2339800000000634,0.08845224976539612,0.0866517722606659,0.03482661075812397,0.0793340802192688,0.0932176411151886,0.18511587381362915,,,0.09065592288970947
model_29000_uniform.onnx,1.7000000000000002,1.4,7,manipulation,False,stand_before_pick_box,True,1.0002000000001843,0.04710870236158371,0.04373842105269432,0.11604824471474362,0.06457020342350006,0.09154430776834488,0.25026804208755493,0.038673803210258484,0.0,0.04876085743308067
model_29000_uniform.onnx,1.7000000000000002,1.4,7,manipulation,False,crouch_to_pick_box,True,2.50050000000007,0.14059209823608398,0.14053259789943695,0.14168520509298754,0.14830347895622253,0.1833750605583191,0.4189422130584717,0.20034178262913127,1.178011990408738,0.14024432003498077
model_29000_uniform.onnx,1.7000000000000002,1.4,7,manipulation,False,stand_after_pick_box,False,2.900579999998989,1.7607170343399048,1.7192362546920776,1.394280476708766,0.2783360779285431,0.3816729485988617,1.0275280475616455,1.7723451341256016,1.4612857306018079,1.6722691059112549
model_29000_uniform.onnx,1.9,1.6,8,approach,False,approach_box,True,3.384010000000091,0.07464181631803513,0.07292429357767105,0.052475205517321495,0.08764488995075226,0.1063956618309021,0.1978454887866974,,,0.07785452902317047
model_29000_uniform.onnx,1.9,1.6,8,manipulation,False,stand_before_pick_box,True,1.0168700000001873,0.05002425238490105,0.04739292338490486,0.1291278123023191,0.07032854855060577,0.09648018330335617,0.2628442645072937,0.038673803210258484,0.0,0.04508256912231445
model_29000_uniform.onnx,1.9,1.6,8,manipulation,False,crouch_to_pick_box,True,2.2004400000000857,0.09855788201093674,0.09739712625741959,0.06114428424523241,0.09753413498401642,0.13257138431072235,0.33503079414367676,0.20657565628666064,1.5806111307557797,0.1171908751130104
model_29000_uniform.onnx,1.9,1.6,8,manipulation,False,stand_after_pick_box,True,1.9670599999993144,0.07437120378017426,0.07353956252336502,0.008702542657677614,0.0639512836933136,0.08864028006792068,0.2888374626636505,0.04626932896160594,1.6660314882932328,0.08548443019390106
model_29000_uniform.onnx,1.9,1.6,8,manipulation,False,stand_before_place_box,True,4.450889999998449,0.16859520971775055,0.16796699166297913,0.06629169709559202,0.05763464421033859,0.07954611629247665,0.2378615438938141,0.07317145350532302,1.6704423109611544,0.18260793387889862
